id x y z
4794 0.086426204 0.038458847 0.000000000
4795 0.091454466 0.061350092 0.000000000
4796 0.045258500 0.108131674 0.000000000
4797 0.057386305 0.021848326 0.000000000
4798 0.044230919 0.047588596 0.000000000
4799 0.079692864 0.074617722 0.000000000
4800 0.000941678 0.046018956 0.000000000
4801 0.113817462 0.124793881 0.000000000
4802 0.046973577 0.109676012 0.000000000
4803 0.024475774 0.058723892 0.000000000
4804 0.095461089 0.067605847 0.000000000
4805 0.026811879 0.116131626 0.000000000
4806 0.078052182 0.105855181 0.000000000
4807 0.003171583 0.073348879 0.000000000
4808 0.095770814 0.081715228 0.000000000
4809 0.003403396 0.026326619 0.000000000
4810 0.059764619 0.084566309 0.000000000
4811 0.103990886 0.006490141 0.000000000
4812 0.061841261 0.072385702 0.000000000
4813 0.003498071 0.096275308 0.000000000
4814 0.040212033 0.096522214 0.000000000
4815 0.078407928 0.060861721 0.000000000
4816 0.102654674 0.075780689 0.000000000
4817 0.037198557 0.104595578 0.000000000
4818 0.089992417 0.083248040 0.000000000
4819 0.075904757 0.068940584 0.000000000
4820 0.092152698 0.075459726 0.000000000
4821 0.053464936 0.059920446 0.000000000
4822 0.106465676 0.052351147 0.000000000
4823 0.037991799 0.084991057 0.000000000
4824 0.107794760 0.036105253 0.000000000
4825 0.017428304 0.108052573 0.000000000
4826 0.050622047 0.096405031 0.000000000
4827 0.029947358 0.082424502 0.000000000
4828 0.116645780 0.032453433 0.000000000
4829 0.048703622 0.000767988 0.000000000
4830 0.013170939 0.014324324 0.000000000
4831 0.052181461 0.052136603 0.000000000
4832 0.053898284 0.082710135 0.000000000
4833 0.123614130 0.124744865 0.000000000
4834 0.083455054 0.041756159 0.000000000
4835 0.032269421 0.026428559 0.000000000
4836 0.049912812 0.023137171 0.000000000
4837 0.124389470 0.092174986 0.000000000
4838 0.076670591 0.052694474 0.000000000
4839 0.030170367 0.103452055 0.000000000
4840 0.047465565 0.097788621 0.000000000
4841 0.017536129 0.019607090 0.000000000
4842 0.051381452 0.053141982 0.000000000
4843 0.032218923 0.096130630 0.000000000
4844 0.036649948 0.071234595 0.000000000
4845 0.032760612 0.019426386 0.000000000
4846 0.056376227 0.078738583 0.000000000
4847 0.004350448 0.001850251 0.000000000
4848 0.082761901 0.005748666 0.000000000
4849 0.034222802 0.087113789 0.000000000
4850 0.060536311 0.117879877 0.000000000
4851 0.118503841 0.064955214 0.000000000
4852 0.111152864 0.068757115 0.000000000
4853 0.112231662 0.021857088 0.000000000
4854 0.080999111 0.076534472 0.000000000
4855 0.068839979 0.092245069 0.000000000
4856 0.065293691 0.116222187 0.000000000
4857 0.066637529 0.034054721 0.000000000
4858 0.065114232 0.122201724 0.000000000
4859 0.082104779 0.060628337 0.000000000
4860 0.078169480 0.050692439 0.000000000
4861 0.110876225 0.042412256 0.000000000
4862 0.075813330 0.027213975 0.000000000
4863 0.006996303 0.067077958 0.000000000
4864 0.064445916 0.041868659 0.000000000
4865 0.052834082 0.008112933 0.000000000
4866 0.021483355 0.084876747 0.000000000
4867 0.014054339 0.056336991 0.000000000
4868 0.069920822 0.055352894 0.000000000
4869 0.124837136 0.043516889 0.000000000
4870 0.050428827 0.100994849 0.000000000
4871 0.080983339 0.098296882 0.000000000
4872 0.051024364 0.111607673 0.000000000
4873 0.115773953 0.048004909 0.000000000
4874 0.099261696 0.033665985 0.000000000
4875 0.109296850 0.125768370 0.000000000
4876 0.107732556 0.090560617 0.000000000
4877 0.113103284 0.051602204 0.000000000
4878 0.070911739 0.091096123 0.000000000
4879 0.088213063 0.007797641 0.000000000
4880 0.060878435 0.007089537 0.000000000
4881 0.002280520 0.050178755 0.000000000
4882 0.086697136 0.021235505 0.000000000
4883 0.119162329 0.042547216 0.000000000
4884 0.052364240 0.010470653 0.000000000
4885 0.039434973 0.062644357 0.000000000
4886 0.040809081 0.043524375 0.000000000
4887 0.034607945 0.098815774 0.000000000
4888 0.043945289 0.098854168 0.000000000
4889 0.094287246 0.067170290 0.000000000
4890 0.054506886 0.086246934 0.000000000
4891 0.110794134 0.000753562 0.000000000
4892 0.037092381 0.020973753 0.000000000
4893 0.107347961 0.013023781 0.000000000
4894 0.114067103 0.118155766 0.000000000
4895 0.089842022 0.003080616 0.000000000
4896 0.062860183 0.023771816 0.000000000
4897 0.078590416 0.010130531 0.000000000
4898 0.044654708 0.095767518 0.000000000
4899 0.029319734 0.004814517 0.000000000
4900 0.088099972 0.042075200 0.000000000
4901 0.011970376 0.110638951 0.000000000
4902 0.023426964 0.078079069 0.000000000
4903 0.008981987 0.122621654 0.000000000
4904 0.091254831 0.112256942 0.000000000
4905 0.038759414 0.118645857 0.000000000
4906 0.115565701 0.045403092 0.000000000
4907 0.089640289 0.087986030 0.000000000
4908 0.035569731 0.070097105 0.000000000
4909 0.072165880 0.084973498 0.000000000
4910 0.018757880 0.088814078 0.000000000
4911 0.076538671 0.033019278 0.000000000
4912 0.042104251 0.004320996 0.000000000
4913 0.123567534 0.066174607 0.000000000
4914 0.022990774 0.053493058 0.000000000
4915 0.057177541 0.080837820 0.000000000
4916 0.059335194 0.057948557 0.000000000
4917 0.004407198 0.081964067 0.000000000
4918 0.073713429 0.083318574 0.000000000
4919 0.014016130 0.085016873 0.000000000
4920 0.121555526 0.028063482 0.000000000
4921 0.123480862 0.113619277 0.000000000
4922 0.096096226 0.104773562 0.000000000
4923 0.007102684 0.117124685 0.000000000
4924 0.005432332 0.092037642 0.000000000
4925 0.108029632 0.125710327 0.000000000
4926 0.044378802 0.097661543 0.000000000
4927 0.112630572 0.090388978 0.000000000
4928 0.024509176 0.092385267 0.000000000
4929 0.026940300 0.062650394 0.000000000
4930 0.095769427 0.044720435 0.000000000
4931 0.121628920 0.099341769 0.000000000
4932 0.083916670 0.029762897 0.000000000
4933 0.015342235 0.115666123 0.000000000
4934 0.100230131 0.100519106 0.000000000
4935 0.117511238 0.113745336 0.000000000
4936 0.033558130 0.103616511 0.000000000
4937 0.031836248 0.046851169 0.000000000
4938 0.062681832 0.058434198 0.000000000
4939 0.053323526 0.005156446 0.000000000
4940 0.046128403 0.059152723 0.000000000
4941 0.037958741 0.097299647 0.000000000
4942 0.014012357 0.004773576 0.000000000
4943 0.034180342 0.075348758 0.000000000
4944 0.030019504 0.126178902 0.000000000
4945 0.029117927 0.079585995 0.000000000
4946 0.099690830 0.103371038 0.000000000
4947 0.105739235 0.077086333 0.000000000
4948 0.085132332 0.061849214 0.000000000
4949 0.015065689 0.013081467 0.000000000
4950 0.002681680 0.056889440 0.000000000
4951 0.096981909 0.121247687 0.000000000
4952 0.062367454 0.124491445 0.000000000
4953 0.026568425 0.036602827 0.000000000
4954 0.123098113 0.125901597 0.000000000
4955 0.070724986 0.116754994 0.000000000
4956 0.078320737 0.112148591 0.000000000
4957 0.030518650 0.123327101 0.000000000
4958 0.010985881 0.112737955 0.000000000
4959 0.109573610 0.003825016 0.000000000
4960 0.113693081 0.016330158 0.000000000
4961 0.040098732 0.012090185 0.000000000
4962 0.081994275 0.067084095 0.000000000
4963 0.019307899 0.077355663 0.000000000
4964 0.023999806 0.086041180 0.000000000
4965 0.085017329 0.109882350 0.000000000
4966 0.091809441 0.041006744 0.000000000
4967 0.125439592 0.110216837 0.000000000
4968 0.076471368 0.083031666 0.000000000
4969 0.029015759 0.003576398 0.000000000
4970 0.099678427 0.020455625 0.000000000
4971 0.036428753 0.073987621 0.000000000
4972 0.005845163 0.117210369 0.000000000
4973 0.100330298 0.080649742 0.000000000
4974 0.060111921 0.087593660 0.000000000
4975 0.104056845 0.079723951 0.000000000
4976 0.079140048 0.032379916 0.000000000
4977 0.104028073 0.118846131 0.000000000
4978 0.120800114 0.121461840 0.000000000
4979 0.056902231 0.024494946 0.000000000
4980 0.106154603 0.004362093 0.000000000
4981 0.120868939 0.002486538 0.000000000
4982 0.036744900 0.087444972 0.000000000
4983 0.045531784 0.103667740 0.000000000
4984 0.072564026 0.122701975 0.000000000
4985 0.041068206 0.094746130 0.000000000
4986 0.088185258 0.079945886 0.000000000
4987 0.050431756 0.076288151 0.000000000
4988 0.074815480 0.082125940 0.000000000
4989 0.000931500 0.125480804 0.000000000
4990 0.081377874 0.003605373 0.000000000
4991 0.075931493 0.071918593 0.000000000
4992 0.023316066 0.027321548 0.000000000
4993 0.083213556 0.100793711 0.000000000
4994 0.068256540 0.073411270 0.000000000
4995 0.050907146 0.087592360 0.000000000
4996 0.121071274 0.109458442 0.000000000
4997 0.081798636 0.108725478 0.000000000
4998 0.025308814 0.121411062 0.000000000
4999 0.066532559 0.054345617 0.000000000
5000 0.028763393 0.008150343 0.000000000
5001 0.101224444 0.085241914 0.000000000
5002 0.087606177 0.044582333 0.000000000
5003 0.072945551 0.086272237 0.000000000
5004 0.061727721 0.103152852 0.000000000
5005 0.014979817 0.108915591 0.000000000
5006 0.080814352 0.031581169 0.000000000
5007 0.081993824 0.025061029 0.000000000
5008 0.075337870 0.001063302 0.000000000
5009 0.055387206 0.120785775 0.000000000
5010 0.084544816 0.036725763 0.000000000
5011 0.031044690 0.051285634 0.000000000
5012 0.069463552 0.112128315 0.000000000
5013 0.077656738 0.113254332 0.000000000
5014 0.017268605 0.048534397 0.000000000
5015 0.011033428 0.086714366 0.000000000
5016 0.017760154 0.093360861 0.000000000
5017 0.073461249 0.068329713 0.000000000
5018 0.100586414 0.037708214 0.000000000
5019 0.021834005 0.100753188 0.000000000
5020 0.092771453 0.026161744 0.000000000
5021 0.098673288 0.094110413 0.000000000
5022 0.089235824 0.074309575 0.000000000
5023 0.082492612 0.118411634 0.000000000
5024 0.077570248 0.023678588 0.000000000
5025 0.114639734 0.021034523 0.000000000
5026 0.038816301 0.056305123 0.000000000
5027 0.066447039 0.057145965 0.000000000
5028 0.093369617 0.099540473 0.000000000
5029 0.067487193 0.105070092 0.000000000
5030 0.078215244 0.091999619 0.000000000
5031 0.010728544 0.056934180 0.000000000
5032 0.074856657 0.005089913 0.000000000
5033 0.112038523 0.042946213 0.000000000
5034 0.084292070 0.003524448 0.000000000
5035 0.117687471 0.088214515 0.000000000
5036 0.019600189 0.066255646 0.000000000
5037 0.051392625 0.048253600 0.000000000
5038 0.071316603 0.079504782 0.000000000
5039 0.089147571 0.036076672 0.000000000
5040 0.083678257 0.035700858 0.000000000
5041 0.035858138 0.115652182 0.000000000
5042 0.016282206 0.110997139 0.000000000
5043 0.037437583 0.016285570 0.000000000
5044 0.063264468 0.060852269 0.000000000
5045 0.037544083 0.099636747 0.000000000
5046 0.058601640 0.022190400 0.000000000
5047 0.057319743 0.018722657 0.000000000
5048 0.012039667 0.093259121 0.000000000
5049 0.052056316 0.042119008 0.000000000
5050 0.052045653 0.071942691 0.000000000
5051 0.096984018 0.081317434 0.000000000
5052 0.086356629 0.007201172 0.000000000
5053 0.040226195 0.100961127 0.000000000
5054 0.027358364 0.087806298 0.000000000
5055 0.057471109 0.119387827 0.000000000
5056 0.109164402 0.039947488 0.000000000
5057 0.081041242 0.036946256 0.000000000
5058 0.106352688 0.075207350 0.000000000
5059 0.049482228 0.071845021 0.000000000
5060 0.077433798 0.081114008 0.000000000
5061 0.098092021 0.117922210 0.000000000
5062 0.028604719 0.055486303 0.000000000
5063 0.068622767 0.035948836 0.000000000
5064 0.079077936 0.047059835 0.000000000
5065 0.046694241 0.096704627 0.000000000
5066 0.076448199 0.087276433 0.000000000
5067 0.097554428 0.090893449 0.000000000
5068 0.007176578 0.074062150 0.000000000
5069 0.068512084 0.055752098 0.000000000
5070 0.057264166 0.093360454 0.000000000
5071 0.101727770 0.035662101 0.000000000
5072 0.068532570 0.066467130 0.000000000
5073 0.091363829 0.010360483 0.000000000
5074 0.115122964 0.069722205 0.000000000
5075 0.028822181 0.120912948 0.000000000
5076 0.057500250 0.090564440 0.000000000
5077 0.114484035 0.122917497 0.000000000
5078 0.043881403 0.125977013 0.000000000
5079 0.105358047 0.050162974 0.000000000
5080 0.055076108 0.112863838 0.000000000
5081 0.036558188 0.019802598 0.000000000
5082 0.028734507 0.050496336 0.000000000
5083 0.024118215 0.111563484 0.000000000
5084 0.017015743 0.062545911 0.000000000
5085 0.091825851 0.109274109 0.000000000
5086 0.078046138 0.059640960 0.000000000
5087 0.023213696 0.075727006 0.000000000
5088 0.025477212 0.114342474 0.000000000
5089 0.114620005 0.110120831 0.000000000
5090 0.092188886 0.060314967 0.000000000
5091 0.018835568 0.097976894 0.000000000
5092 0.122794994 0.063667458 0.000000000
5093 0.014568137 0.022900761 0.000000000
5094 0.090349779 0.042678103 0.000000000
5095 0.039206145 0.068403600 0.000000000
5096 0.123917619 0.101627288 0.000000000
5097 0.124460872 0.033626298 0.000000000
5098 0.031115789 0.002951168 0.000000000
5099 0.045585757 0.067007697 0.000000000
5100 0.100320625 0.081948633 0.000000000
5101 0.065456224 0.050932625 0.000000000
5102 0.062794914 0.054621619 0.000000000
5103 0.030953111 0.091025440 0.000000000
5104 0.005521827 0.050763709 0.000000000
5105 0.039676450 0.083515360 0.000000000
5106 0.106277294 0.111539435 0.000000000
5107 0.054796050 0.019985924 0.000000000
5108 0.100624754 0.069988584 0.000000000
5109 0.125007900 0.119776153 0.000000000
5110 0.087866566 0.073157811 0.000000000
5111 0.117134290 0.016925002 0.000000000
5112 0.067525372 0.097796604 0.000000000
5113 0.014270795 0.112944773 0.000000000
5114 0.104426018 0.088877730 0.000000000
5115 0.036194160 0.116893346 0.000000000
5116 0.111723460 0.007994321 0.000000000
5117 0.116409800 0.077050973 0.000000000
5118 0.047458755 0.029722286 0.000000000
5119 0.057622523 0.039551042 0.000000000
5120 0.025526046 0.118190099 0.000000000
5121 0.026623674 0.121824838 0.000000000
5122 0.006637800 0.101223976 0.000000000
5123 0.047526641 0.089571406 0.000000000
5124 0.088911706 0.121420991 0.000000000
5125 0.071935540 0.056159711 0.000000000
5126 0.029267386 0.070175612 0.000000000
5127 0.034612915 0.023415266 0.000000000
5128 0.125494809 0.009792674 0.000000000
5129 0.046177301 0.118194073 0.000000000
5130 0.023422983 0.068238965 0.000000000
5131 0.023903309 0.093904827 0.000000000
5132 0.053350199 0.116659597 0.000000000
5133 0.118092572 0.026404002 0.000000000
5134 0.073335215 0.046536991 0.000000000
5135 0.001894603 0.008514185 0.000000000
5136 0.122034472 0.110287761 0.000000000
5137 0.069104131 0.071914086 0.000000000
5138 0.029861768 0.015218195 0.000000000
5139 0.054855191 0.054587849 0.000000000
5140 0.007989401 0.076475168 0.000000000
5141 0.083371142 0.032039323 0.000000000
5142 0.080283400 0.008163814 0.000000000
5143 0.065221852 0.120766569 0.000000000
5144 0.122373743 0.019389642 0.000000000
5145 0.079799995 0.013160508 0.000000000
5146 0.120944936 0.030389406 0.000000000
5147 0.032470826 0.109558797 0.000000000
5148 0.100189971 0.112926963 0.000000000
5149 0.023405940 0.079354699 0.000000000
5150 0.043346468 0.002164296 0.000000000
5151 0.019465117 0.031644502 0.000000000
5152 0.122537155 0.107775907 0.000000000
5153 0.069096852 0.018862310 0.000000000
5154 0.059375014 0.043713297 0.000000000
5155 0.003028590 0.060605206 0.000000000
5156 0.037121218 0.112998076 0.000000000
5157 0.045057667 0.068730746 0.000000000
5158 0.066942997 0.042293343 0.000000000
5159 0.069547955 0.046018147 0.000000000
5160 0.007300141 0.018230265 0.000000000
5161 0.023719903 0.019517126 0.000000000
5162 0.048297070 0.045393972 0.000000000
5163 0.111686534 0.018505075 0.000000000
5164 0.087454449 0.019319205 0.000000000
5165 0.115316128 0.104396925 0.000000000
5166 0.070711117 0.111852677 0.000000000
5167 0.084433231 0.101166814 0.000000000
5168 0.053279666 0.035815248 0.000000000
5169 0.123207589 0.070781252 0.000000000
5170 0.017661681 0.084531358 0.000000000
5171 0.006096577 0.064423292 0.000000000
5172 0.072133543 0.103616501 0.000000000
5173 0.062629814 0.080098778 0.000000000
5174 0.030874919 0.053851702 0.000000000
5175 0.042148777 0.002589215 0.000000000
5176 0.073332531 0.051882232 0.000000000
5177 0.078961083 0.106721081 0.000000000
5178 0.092790784 0.087240501 0.000000000
5179 0.085310552 0.112147078 0.000000000
5180 0.114673821 0.097723908 0.000000000
5181 0.120677869 0.064343124 0.000000000
5182 0.121291142 0.080097643 0.000000000
5183 0.013524063 0.082582467 0.000000000
5184 0.084454190 0.111168133 0.000000000
5185 0.066974300 0.021273500 0.000000000
5186 0.050571942 0.007223679 0.000000000
5187 0.110109497 0.077406806 0.000000000
5188 0.025103076 0.068798833 0.000000000
5189 0.000580393 0.084584482 0.000000000
5190 0.023268190 0.013598512 0.000000000
5191 0.108967799 0.103120930 0.000000000
5192 0.114436218 0.007821848 0.000000000
5193 0.056809962 0.046185878 0.000000000
5194 0.053640448 0.010529523 0.000000000
5195 0.031367656 0.103933952 0.000000000
5196 0.104869639 0.078016151 0.000000000
5197 0.031459678 0.009193829 0.000000000
5198 0.120648656 0.074582641 0.000000000
5199 0.056219402 0.095365716 0.000000000
5200 0.066247752 0.097749040 0.000000000
5201 0.050226676 0.106316330 0.000000000
5202 0.118889910 0.116449329 0.000000000
5203 0.012302974 0.042071440 0.000000000
5204 0.049056386 0.070089167 0.000000000
5205 0.038673662 0.125884714 0.000000000
5206 0.036945823 0.089607774 0.000000000
5207 0.005955180 0.123547488 0.000000000
5208 0.119803513 0.109437845 0.000000000
5209 0.055857417 0.027749758 0.000000000
5210 0.060167960 0.113250843 0.000000000
5211 0.060907371 0.005716692 0.000000000
5212 0.017163860 0.003813993 0.000000000
5213 0.108818314 0.038709881 0.000000000
5214 0.111323143 0.016756828 0.000000000
5215 0.043337926 0.082299306 0.000000000
5216 0.114436612 0.002924188 0.000000000
5217 0.096670323 0.080081642 0.000000000
5218 0.041211688 0.113859201 0.000000000
5219 0.060575023 0.106618241 0.000000000
5220 0.055647524 0.097817038 0.000000000
5221 0.050902585 0.068418776 0.000000000
5222 0.109896490 0.026937520 0.000000000
5223 0.066323879 0.064627111 0.000000000
5224 0.060830465 0.091245259 0.000000000
5225 0.038234880 0.089809706 0.000000000
5226 0.086594686 0.112095576 0.000000000
5227 0.037778732 0.114101572 0.000000000
5228 0.030527858 0.101611652 0.000000000
5229 0.011934968 0.050937282 0.000000000
5230 0.054819486 0.068234612 0.000000000
5231 0.051433759 0.036114968 0.000000000
5232 0.088472660 0.118784244 0.000000000
5233 0.044345799 0.001368362 0.000000000
5234 0.094680455 0.122343132 0.000000000
5235 0.075184291 0.043314205 0.000000000
5236 0.017563521 0.067723541 0.000000000
5237 0.024934154 0.005567625 0.000000000
5238 0.090484637 0.074520445 0.000000000
5239 0.067061648 0.003479654 0.000000000
5240 0.080464563 0.002718937 0.000000000
5241 0.034279980 0.076858000 0.000000000
5242 0.104468560 0.052975675 0.000000000
5243 0.109334819 0.082037829 0.000000000
5244 0.038654741 0.116195577 0.000000000
5245 0.001914112 0.068744648 0.000000000
5246 0.070306958 0.038818664 0.000000000
5247 0.059599031 0.014396332 0.000000000
5248 0.010530699 0.091172142 0.000000000
5249 0.016072692 0.092718932 0.000000000
5250 0.118610543 0.103840851 0.000000000
5251 0.045480942 0.124068650 0.000000000
5252 0.039668560 0.117039370 0.000000000
5253 0.107650529 0.044021415 0.000000000
5254 0.110137377 0.109826994 0.000000000
5255 0.014516429 0.069987166 0.000000000
5256 0.008441124 0.073926597 0.000000000
5257 0.103091364 0.041803794 0.000000000
5258 0.019783073 0.045668414 0.000000000
5259 0.033218947 0.034280716 0.000000000
5260 0.060555171 0.052206336 0.000000000
5261 0.031789736 0.097331420 0.000000000
5262 0.090358120 0.070798879 0.000000000
5263 0.054870499 0.106585482 0.000000000
5264 0.046577568 0.082004281 0.000000000
5265 0.052590876 0.027203324 0.000000000
5266 0.033597374 0.081896151 0.000000000
5267 0.085125124 0.113929743 0.000000000
5268 0.095322372 0.019717221 0.000000000
5269 0.061376379 0.087860784 0.000000000
5270 0.076685824 0.047657783 0.000000000
5271 0.055788635 0.004529602 0.000000000
5272 0.017364209 0.043763312 0.000000000
5273 0.028560568 0.002397733 0.000000000
5274 0.081144540 0.011296951 0.000000000
5275 0.111097313 0.074816967 0.000000000
5276 0.079096706 0.095365183 0.000000000
5277 0.048592169 0.030305416 0.000000000
5278 0.108679854 0.051173964 0.000000000
5279 0.037796144 0.055560164 0.000000000
5280 0.018154171 0.013483079 0.000000000
5281 0.014358703 0.057580225 0.000000000
5282 0.043106518 0.055213727 0.000000000
5283 0.077802871 0.118994828 0.000000000
5284 0.013075066 0.033291038 0.000000000
5285 0.063664044 0.030283901 0.000000000
5286 0.082133908 0.083817734 0.000000000
5287 0.063474861 0.045189536 0.000000000
5288 0.104082105 0.109011622 0.000000000
5289 0.001080501 0.085750849 0.000000000
5290 0.013161844 0.030968220 0.000000000
5291 0.055068470 0.125926836 0.000000000
5292 0.044785393 0.049585574 0.000000000
5293 0.012256108 0.036397919 0.000000000
5294 0.112356142 0.107830022 0.000000000
5295 0.094982559 0.012737003 0.000000000
5296 0.041342599 0.026013268 0.000000000
5297 0.009913090 0.121485888 0.000000000
5298 0.094501044 0.060674724 0.000000000
5299 0.075926899 0.022309678 0.000000000
5300 0.047794944 0.053424893 0.000000000
5301 0.060324266 0.023808361 0.000000000
5302 0.089660448 0.075506586 0.000000000
5303 0.044538485 0.006349405 0.000000000
5304 0.099664029 0.000870524 0.000000000
5305 0.029561885 0.046903674 0.000000000
5306 0.030892374 0.042976626 0.000000000
5307 0.014374598 0.026951593 0.000000000
5308 0.090828021 0.094157416 0.000000000
5309 0.083525668 0.076511594 0.000000000
5310 0.052127850 0.099586495 0.000000000
5311 0.057267543 0.040759469 0.000000000
5312 0.007072719 0.025286655 0.000000000
5313 0.063395999 0.013927354 0.000000000
5314 0.118922352 0.019821551 0.000000000
5315 0.008315804 0.110336873 0.000000000
5316 0.122479650 0.004436307 0.000000000
5317 0.042346579 0.058237851 0.000000000
5318 0.063900891 0.061947667 0.000000000
5319 0.077873511 0.002976775 0.000000000
5320 0.095443756 0.061631959 0.000000000
5321 0.118355276 0.030326575 0.000000000
5322 0.013693097 0.037685332 0.000000000
5323 0.068159305 0.027771923 0.000000000
5324 0.121859800 0.077920332 0.000000000
5325 0.050217576 0.021825759 0.000000000
5326 0.116381460 0.119857383 0.000000000
5327 0.031179534 0.044215695 0.000000000
5328 0.006034907 0.041987644 0.000000000
5329 0.101744563 0.043719245 0.000000000
5330 0.058398762 0.000658761 0.000000000
5331 0.051781059 0.104454677 0.000000000
5332 0.015368943 0.055468851 0.000000000
5333 0.052936233 0.110792416 0.000000000
5334 0.038418301 0.104324131 0.000000000
5335 0.084772388 0.076255053 0.000000000
5336 0.029144783 0.090008112 0.000000000
5337 0.084671095 0.001200085 0.000000000
5338 0.119823582 0.120647724 0.000000000
5339 0.048193031 0.038940218 0.000000000
5340 0.126789814 0.051740380 0.000000000
5341 0.025990563 0.123856846 0.000000000
5342 0.097628318 0.019242618 0.000000000
5343 0.097196989 0.027067571 0.000000000
5344 0.087546015 0.076405051 0.000000000
5345 0.105204540 0.121015949 0.000000000
5346 0.086065038 0.115909322 0.000000000
5347 0.045024818 0.106870829 0.000000000
5348 0.006239648 0.100024828 0.000000000
5349 0.039929493 0.095284455 0.000000000
5350 0.011284801 0.059408891 0.000000000
5351 0.049707895 0.109484198 0.000000000
5352 0.055717573 0.070398496 0.000000000
5353 0.072088224 0.066623768 0.000000000
5354 0.015885193 0.049252110 0.000000000
5355 0.012777706 0.098506308 0.000000000
5356 0.055999225 0.037599540 0.000000000
5357 0.078221950 0.057311923 0.000000000
5358 0.082759248 0.048858898 0.000000000
5359 0.055131677 0.094738504 0.000000000
5360 0.087172570 0.067295759 0.000000000
5361 0.115190597 0.107583352 0.000000000
5362 0.086282665 0.097984264 0.000000000
5363 0.110833318 0.023777978 0.000000000
5364 0.124416379 0.065235028 0.000000000
5365 0.064011244 0.056837512 0.000000000
5366 0.044843167 0.059599141 0.000000000
5367 0.062891344 0.018200377 0.000000000
5368 0.061962044 0.077856819 0.000000000
5369 0.081825707 0.019778777 0.000000000
5370 0.092997161 0.074292160 0.000000000
5371 0.080372495 0.045244096 0.000000000
5372 0.113142617 0.005649433 0.000000000
5373 0.022576942 0.042677765 0.000000000
5374 0.065254560 0.098530112 0.000000000
5375 0.008777835 0.088431477 0.000000000
5376 0.005391449 0.086440167 0.000000000
5377 0.022861507 0.026136203 0.000000000
5378 0.120102166 0.082373855 0.000000000
5379 0.117957125 0.006523943 0.000000000
5380 0.105811136 0.007931036 0.000000000
5381 0.005013382 0.063741202 0.000000000
5382 0.110699246 0.006049064 0.000000000
5383 0.025069227 0.108263099 0.000000000
5384 0.010132390 0.120159664 0.000000000
5385 0.097116987 0.005791846 0.000000000
5386 0.059764005 0.111013748 0.000000000
5387 0.052132695 0.087231093 0.000000000
5388 0.056608049 0.076101817 0.000000000
5389 0.114136952 0.011568480 0.000000000
5390 0.029955891 0.058370405 0.000000000
5391 0.111570115 0.037939503 0.000000000
5392 0.082439445 0.047608551 0.000000000
5393 0.018329961 0.056869324 0.000000000
5394 0.108129227 0.049765200 0.000000000
5395 0.073528442 0.028371575 0.000000000
5396 0.019528502 0.067603778 0.000000000
5397 0.094331785 0.072289507 0.000000000
5398 0.056866188 0.109481455 0.000000000
5399 0.013181987 0.111025145 0.000000000
5400 0.039140407 0.019657195 0.000000000
5401 0.090057653 0.089578570 0.000000000
5402 0.043938500 0.111878441 0.000000000
5403 0.028610973 0.114770316 0.000000000
5404 0.085892830 0.040953648 0.000000000
5405 0.101438354 0.082567990 0.000000000
5406 0.097750538 0.112142008 0.000000000
5407 0.070597855 0.063648023 0.000000000
5408 0.111142583 0.113680278 0.000000000
5409 0.028255858 0.094614489 0.000000000
5410 0.105337444 0.106244199 0.000000000
5411 0.041154596 0.092255996 0.000000000
5412 0.034119927 0.100006336 0.000000000
5413 0.099123144 0.107083361 0.000000000
5414 0.049017943 0.033631870 0.000000000
5415 0.004807881 0.026695756 0.000000000
5416 0.124248488 0.029152402 0.000000000
5417 0.018881135 0.019890212 0.000000000
5418 0.009361838 0.026335763 0.000000000
5419 0.110969906 0.022224444 0.000000000
5420 0.074047534 0.089497385 0.000000000
5421 0.004847314 0.004339486 0.000000000
5422 0.035738240 0.068822185 0.000000000
5423 0.076882521 0.007231374 0.000000000
5424 0.008695580 0.096349941 0.000000000
5425 0.121946491 0.070594075 0.000000000
5426 0.064137471 0.118700170 0.000000000
5427 0.027046547 0.080390561 0.000000000
5428 0.007033420 0.050379089 0.000000000
5429 0.005244044 0.056594607 0.000000000
5430 0.081798584 0.071874790 0.000000000
5431 0.006924686 0.014033072 0.000000000
5432 0.117586719 0.025201722 0.000000000
5433 0.124443867 0.019479083 0.000000000
5434 0.016918823 0.023843500 0.000000000
5435 0.052111403 0.090686326 0.000000000
5436 0.096031936 0.011966666 0.000000000
5437 0.113136000 0.067883882 0.000000000
5438 0.107042480 0.029397995 0.000000000
5439 0.054483151 0.064444227 0.000000000
5440 0.097412133 0.086609649 0.000000000
5441 0.100542660 0.030120789 0.000000000
5442 0.095493469 0.070683048 0.000000000
5443 0.064066101 0.076748587 0.000000000
5444 0.060968533 0.084197101 0.000000000
5445 0.025652527 0.014461645 0.000000000
5446 0.109710141 0.094664131 0.000000000
5447 0.039063947 0.022018673 0.000000000
5448 0.085841154 0.096522985 0.000000000
5449 0.114039980 0.082204848 0.000000000
5450 0.081706950 0.113711439 0.000000000
5451 0.012831834 0.008545966 0.000000000
5452 0.067277084 0.026052412 0.000000000
5453 0.063368904 0.083418137 0.000000000
5454 0.057695462 0.016505297 0.000000000
5455 0.059935764 0.033264402 0.000000000
5456 0.026135798 0.023674751 0.000000000
5457 0.017177855 0.096216189 0.000000000
5458 0.039866837 0.112727720 0.000000000
5459 0.040687681 0.108855965 0.000000000
